"","X1","SDG","Estimate","Std.Error","Demographic","Year","Data","District","Direction","Label","Order","SDG_Achievement"
"4140",5194,"improved.sanitation",89.39,0.0153740095294587,"SEVERELY-POOR",2014,"EICV","KIREHE",2,"Improved Sanitation",9,89.39
"4141",5195,"improved.sanitation",87.67,0.0143339481710418,"POOR",2014,"EICV","KIREHE",2,"Improved Sanitation",9,87.67
"4142",5196,"improved.sanitation",93.67,0.00684182714799488,"NON-POOR",2014,"EICV","KIREHE",2,"Improved Sanitation",9,93.67
"4143",5197,"electric.lighting",8.73,0.00614596547507422,"TOTAL",2014,"EICV","KIREHE",2,"Electricity",10,8.73
"4144",5198,"electric.lighting",7.96,0.00843320355759058,"MALE",2014,"EICV","KIREHE",2,"Electricity",10,7.96
"4145",5199,"electric.lighting",9.46,0.00890820118979944,"FEMALE",2014,"EICV","KIREHE",2,"Electricity",10,9.46
"4146",5200,"electric.lighting",29.47,0.0316375684943293,"URBAN",2014,"EICV","KIREHE",2,"Electricity",10,29.47
"4147",5201,"electric.lighting",6.2,0.00541337798609272,"RURAL",2014,"EICV","KIREHE",2,"Electricity",10,6.2
"4148",5203,"electric.lighting",3.61,0.00814773095918439,"POOR",2014,"EICV","KIREHE",2,"Electricity",10,3.61
"4149",5204,"electric.lighting",13.47,0.00973665158942396,"NON-POOR",2014,"EICV","KIREHE",2,"Electricity",10,13.47
"4150",5205,"primary.attendance",87.43,0.0168573559954421,"TOTAL",2014,"EICV","KIREHE",2,"Primary Education",12,87.43
"4151",5206,"primary.attendance",87.03,0.0243048354542535,"MALE",2014,"EICV","KIREHE",2,"Primary Education",12,87.03
"4152",5207,"primary.attendance",87.83,0.0233801868775295,"FEMALE",2014,"EICV","KIREHE",2,"Primary Education",12,87.83
"4153",5208,"primary.attendance",97,0.0295652051614344,"URBAN",2014,"EICV","KIREHE",2,"Primary Education",12,97
"4154",5209,"primary.attendance",86.45,0.0182441165164465,"RURAL",2014,"EICV","KIREHE",2,"Primary Education",12,86.45
"4155",5210,"primary.attendance",82.81,0.0407410572091233,"SEVERELY-POOR",2014,"EICV","KIREHE",2,"Primary Education",12,82.81
"4156",5211,"primary.attendance",88.58,0.0311046109870571,"POOR",2014,"EICV","KIREHE",2,"Primary Education",12,88.58
"4157",5212,"primary.attendance",88.79,0.0225909185174167,"NON-POOR",2014,"EICV","KIREHE",2,"Primary Education",12,88.79
"4158",5213,"secondary.attendance",18.87,0.0238358466530937,"TOTAL",2014,"EICV","KIREHE",2,"Secondary Education",13,18.87
"4159",5214,"secondary.attendance",19.94,0.0355141762701088,"MALE",2014,"EICV","KIREHE",2,"Secondary Education",13,19.94
"4160",5215,"secondary.attendance",17.94,0.0321027165550284,"FEMALE",2014,"EICV","KIREHE",2,"Secondary Education",13,17.94
"4161",5216,"secondary.attendance",33.45,0.0707246565439526,"URBAN",2014,"EICV","KIREHE",2,"Secondary Education",13,33.45
"4162",5217,"secondary.attendance",15.59,0.023873576115621,"RURAL",2014,"EICV","KIREHE",2,"Secondary Education",13,15.59
"4163",5218,"secondary.attendance",10.98,0.0424823048906678,"SEVERELY-POOR",2014,"EICV","KIREHE",2,"Secondary Education",13,10.98
"4164",5219,"secondary.attendance",24.06,0.0561608501117311,"POOR",2014,"EICV","KIREHE",2,"Secondary Education",13,24.06
"4165",5220,"secondary.attendance",19.82,0.031843520783881,"NON-POOR",2014,"EICV","KIREHE",2,"Secondary Education",13,19.82
"4166",5221,"literacy",73.36,0.012479885084322,"TOTAL",2014,"EICV","KIREHE",2,"Literacy",14,73.36
"4167",5222,"literacy",80.62,0.0161585834899719,"MALE",2014,"EICV","KIREHE",2,"Literacy",14,80.62
"4168",5223,"literacy",66.75,0.0184069379410804,"FEMALE",2014,"EICV","KIREHE",2,"Literacy",14,66.75
"4169",5224,"literacy",91.09,0.0246747814506849,"URBAN",2014,"EICV","KIREHE",2,"Literacy",14,91.09
"4170",5225,"literacy",71.02,0.0135625985805603,"RURAL",2014,"EICV","KIREHE",2,"Literacy",14,71.02
"4171",5226,"literacy",67.6,0.0337469819963681,"SEVERELY-POOR",2014,"EICV","KIREHE",2,"Literacy",14,67.6
"4172",5227,"literacy",69.34,0.027217747377157,"POOR",2014,"EICV","KIREHE",2,"Literacy",14,69.34
"4173",5228,"literacy",76.29,0.0152726130975188,"NON-POOR",2014,"EICV","KIREHE",2,"Literacy",14,76.29
"4174",5229,"poor",30.07,0.0102472665697134,"TOTAL",2014,"EICV","MUHANGA",1,"Poverty",1,69.93
"4175",5230,"poor",30.02,0.0149336681820912,"MALE",2014,"EICV","MUHANGA",1,"Poverty",1,69.98
"4176",5231,"poor",30.11,0.0140870218994779,"FEMALE",2014,"EICV","MUHANGA",1,"Poverty",1,69.89
"4177",5232,"poor",12.41,0.0178861023862908,"URBAN",2014,"EICV","MUHANGA",1,"Poverty",1,87.59
"4178",5233,"poor",33.92,0.0116463335683961,"RURAL",2014,"EICV","MUHANGA",1,"Poverty",1,66.08
"4179",5234,"severely.poor",7.55,0.00591354945819322,"TOTAL",2014,"EICV","MUHANGA",1,"Severe Poverty",2,92.45
"4180",5235,"severely.poor",7.05,0.00834854253653797,"MALE",2014,"EICV","MUHANGA",1,"Severe Poverty",2,92.95
"4181",5236,"severely.poor",7.99,0.00834649582866334,"FEMALE",2014,"EICV","MUHANGA",1,"Severe Poverty",2,92.01
"4182",5237,"severely.poor",5.02,0.0118478688925408,"URBAN",2014,"EICV","MUHANGA",1,"Severe Poverty",2,94.98
"4183",5238,"severely.poor",8.1,0.00671712331968966,"RURAL",2014,"EICV","MUHANGA",1,"Severe Poverty",2,91.9
"4184",5239,"health.insurance",71.93,0.0100322308167508,"TOTAL",2014,"EICV","MUHANGA",2,"Have Health Insurance",6,71.93
"4185",5240,"health.insurance",70.29,0.0148773128484759,"MALE",2014,"EICV","MUHANGA",2,"Have Health Insurance",6,70.29
"4186",5241,"health.insurance",73.39,0.013555826605656,"FEMALE",2014,"EICV","MUHANGA",2,"Have Health Insurance",6,73.39
"4187",5242,"health.insurance",82.61,0.0204113174144428,"URBAN",2014,"EICV","MUHANGA",2,"Have Health Insurance",6,82.61
"4188",5243,"health.insurance",69.6,0.0113022404254555,"RURAL",2014,"EICV","MUHANGA",2,"Have Health Insurance",6,69.6
"4189",5244,"health.insurance",57.99,0.0401868239337528,"SEVERELY-POOR",2014,"EICV","MUHANGA",2,"Have Health Insurance",6,57.99
"4190",5245,"health.insurance",62.2,0.0227233786000202,"POOR",2014,"EICV","MUHANGA",2,"Have Health Insurance",6,62.2
"4191",5246,"health.insurance",76.57,0.0113353935832478,"NON-POOR",2014,"EICV","MUHANGA",2,"Have Health Insurance",6,76.57
"4192",5247,"care.when.ill",56.22,0.0219356256665159,"TOTAL",2014,"EICV","MUHANGA",2,"Receive Care When Ill",7,56.22
"4193",5248,"care.when.ill",55.21,0.0336282912584492,"MALE",2014,"EICV","MUHANGA",2,"Receive Care When Ill",7,55.21
"4194",5249,"care.when.ill",56.97,0.0289251357903365,"FEMALE",2014,"EICV","MUHANGA",2,"Receive Care When Ill",7,56.97
"4195",5250,"care.when.ill",62.53,0.0547678544123774,"URBAN",2014,"EICV","MUHANGA",2,"Receive Care When Ill",7,62.53
"4196",5251,"care.when.ill",55.03,0.0239067388467653,"RURAL",2014,"EICV","MUHANGA",2,"Receive Care When Ill",7,55.03
"4197",5252,"care.when.ill",46.18,0.0823414402729045,"SEVERELY-POOR",2014,"EICV","MUHANGA",2,"Receive Care When Ill",7,46.18
"4198",5253,"care.when.ill",39.37,0.0445000637976202,"POOR",2014,"EICV","MUHANGA",2,"Receive Care When Ill",7,39.37
"4199",5254,"care.when.ill",63.07,0.0256908549925263,"NON-POOR",2014,"EICV","MUHANGA",2,"Receive Care When Ill",7,63.07
"4200",5255,"improved.water",82.32,0.00845525409165607,"TOTAL",2014,"EICV","MUHANGA",2,"Clean Water",8,82.32
"4201",5256,"improved.water",82.58,0.0122463833836106,"MALE",2014,"EICV","MUHANGA",2,"Clean Water",8,82.58
"4202",5257,"improved.water",82.08,0.0116861768627495,"FEMALE",2014,"EICV","MUHANGA",2,"Clean Water",8,82.08
"4203",5258,"improved.water",89.66,0.0165278771905212,"URBAN",2014,"EICV","MUHANGA",2,"Clean Water",8,89.66
"4204",5259,"improved.water",80.71,0.00961042099433262,"RURAL",2014,"EICV","MUHANGA",2,"Clean Water",8,80.71
"4205",5260,"improved.water",81.82,0.030995341259864,"SEVERELY-POOR",2014,"EICV","MUHANGA",2,"Clean Water",8,81.82
"4206",5261,"improved.water",75.77,0.019974015478442,"POOR",2014,"EICV","MUHANGA",2,"Clean Water",8,75.77
"4207",5262,"improved.water",84.48,0.00961140394488996,"NON-POOR",2014,"EICV","MUHANGA",2,"Clean Water",8,84.48
"4208",5263,"improved.sanitation",81.17,0.00870761101934183,"TOTAL",2014,"EICV","MUHANGA",2,"Improved Sanitation",9,81.17
"4209",5264,"improved.sanitation",80.52,0.012856363528355,"MALE",2014,"EICV","MUHANGA",2,"Improved Sanitation",9,80.52
"4210",5265,"improved.sanitation",81.75,0.0118262772278126,"FEMALE",2014,"EICV","MUHANGA",2,"Improved Sanitation",9,81.75
"4211",5266,"improved.sanitation",92.91,0.0139446062181535,"URBAN",2014,"EICV","MUHANGA",2,"Improved Sanitation",9,92.91
"4212",5267,"improved.sanitation",78.6,0.0100560583964486,"RURAL",2014,"EICV","MUHANGA",2,"Improved Sanitation",9,78.6
"4213",5268,"improved.sanitation",73.46,0.0353475733321885,"SEVERELY-POOR",2014,"EICV","MUHANGA",2,"Improved Sanitation",9,73.46
"4214",5269,"improved.sanitation",67.68,0.0219492578518693,"POOR",2014,"EICV","MUHANGA",2,"Improved Sanitation",9,67.68
"4215",5270,"improved.sanitation",86.34,0.00917731751445264,"NON-POOR",2014,"EICV","MUHANGA",2,"Improved Sanitation",9,86.34
"4216",5271,"electric.lighting",18,0.00865925813544578,"TOTAL",2014,"EICV","MUHANGA",2,"Electricity",10,18
"4217",5272,"electric.lighting",17.43,0.0124557531263268,"MALE",2014,"EICV","MUHANGA",2,"Electricity",10,17.43
"4218",5273,"electric.lighting",18.51,0.0120371565427417,"FEMALE",2014,"EICV","MUHANGA",2,"Electricity",10,18.51
"4219",5274,"electric.lighting",74.18,0.023643394777875,"URBAN",2014,"EICV","MUHANGA",2,"Electricity",10,74.18
"4220",5275,"electric.lighting",5.73,0.00574866799587942,"RURAL",2014,"EICV","MUHANGA",2,"Electricity",10,5.73
"4221",5277,"electric.lighting",5.47,0.0108686700856091,"POOR",2014,"EICV","MUHANGA",2,"Electricity",10,5.47
"4222",5278,"electric.lighting",23.97,0.0114973749894887,"NON-POOR",2014,"EICV","MUHANGA",2,"Electricity",10,23.97
"4223",5279,"primary.attendance",91.46,0.0154685095638139,"TOTAL",2014,"EICV","MUHANGA",2,"Primary Education",12,91.46
"4224",5280,"primary.attendance",90.97,0.0216351791725041,"MALE",2014,"EICV","MUHANGA",2,"Primary Education",12,90.97
"4225",5281,"primary.attendance",92.03,0.0220831916174453,"FEMALE",2014,"EICV","MUHANGA",2,"Primary Education",12,92.03
"4226",5282,"primary.attendance",88.73,0.0475261597779334,"URBAN",2014,"EICV","MUHANGA",2,"Primary Education",12,88.73
"4227",5283,"primary.attendance",91.91,0.0162133641091092,"RURAL",2014,"EICV","MUHANGA",2,"Primary Education",12,91.91
"4228",5284,"primary.attendance",79.88,0.0684319962681481,"SEVERELY-POOR",2014,"EICV","MUHANGA",2,"Primary Education",12,79.88
"4229",5285,"primary.attendance",90.38,0.0289338237436416,"POOR",2014,"EICV","MUHANGA",2,"Primary Education",12,90.38
"4230",5286,"primary.attendance",94.12,0.0172132950243614,"NON-POOR",2014,"EICV","MUHANGA",2,"Primary Education",12,94.12
"4231",5287,"secondary.attendance",21.52,0.0258304648257924,"TOTAL",2014,"EICV","MUHANGA",2,"Secondary Education",13,21.52
"4232",5288,"secondary.attendance",14.82,0.0315905612355997,"MALE",2014,"EICV","MUHANGA",2,"Secondary Education",13,14.82
"4233",5289,"secondary.attendance",28.14,0.039925285624648,"FEMALE",2014,"EICV","MUHANGA",2,"Secondary Education",13,28.14
"4234",5290,"secondary.attendance",27.48,0.0606808754597445,"URBAN",2014,"EICV","MUHANGA",2,"Secondary Education",13,27.48
"4235",5291,"secondary.attendance",19.86,0.0282537685020543,"RURAL",2014,"EICV","MUHANGA",2,"Secondary Education",13,19.86
"4236",5292,"secondary.attendance",3.98,0.0390641744092265,"SEVERELY-POOR",2014,"EICV","MUHANGA",2,"Secondary Education",13,3.98
"4237",5293,"secondary.attendance",11.27,0.0405431492338505,"POOR",2014,"EICV","MUHANGA",2,"Secondary Education",13,11.27
"4238",5294,"secondary.attendance",27.5,0.0343113754145801,"NON-POOR",2014,"EICV","MUHANGA",2,"Secondary Education",13,27.5
"4239",5295,"literacy",77.37,0.0119970541875728,"TOTAL",2014,"EICV","MUHANGA",2,"Literacy",14,77.37
"4240",5296,"literacy",80.42,0.0168485072687726,"MALE",2014,"EICV","MUHANGA",2,"Literacy",14,80.42
"4241",5297,"literacy",74.81,0.0168817577668515,"FEMALE",2014,"EICV","MUHANGA",2,"Literacy",14,74.81
"4242",5298,"literacy",90.85,0.0195107364470675,"URBAN",2014,"EICV","MUHANGA",2,"Literacy",14,90.85
"4243",5299,"literacy",74.29,0.0138633791863694,"RURAL",2014,"EICV","MUHANGA",2,"Literacy",14,74.29
"4244",5300,"literacy",60.9,0.0551060365327059,"SEVERELY-POOR",2014,"EICV","MUHANGA",2,"Literacy",14,60.9
"4245",5301,"literacy",65.83,0.0312836808056095,"POOR",2014,"EICV","MUHANGA",2,"Literacy",14,65.83
"4246",5302,"literacy",81.69,0.0128413266571005,"NON-POOR",2014,"EICV","MUHANGA",2,"Literacy",14,81.69
"4247",5303,"poor",34.37,0.0101531837791226,"TOTAL",2014,"EICV","MUSANZE",1,"Poverty",1,65.63
"4248",5304,"poor",33.22,0.0147345325565875,"MALE",2014,"EICV","MUSANZE",1,"Poverty",1,66.78
"4249",5305,"poor",35.37,0.0139994950701994,"FEMALE",2014,"EICV","MUSANZE",1,"Poverty",1,64.63
"4250",5306,"poor",23.49,0.0152966567238638,"URBAN",2014,"EICV","MUSANZE",1,"Poverty",1,76.51
"4251",5307,"poor",41,0.0131181105563351,"RURAL",2014,"EICV","MUSANZE",1,"Poverty",1,59
"4252",5308,"severely.poor",16.46,0.00788392161557217,"TOTAL",2014,"EICV","MUSANZE",1,"Severe Poverty",2,83.54
"4253",5309,"severely.poor",16.65,0.0116005852762902,"MALE",2014,"EICV","MUSANZE",1,"Severe Poverty",2,83.35
"4254",5310,"severely.poor",16.3,0.0107459558228678,"FEMALE",2014,"EICV","MUSANZE",1,"Severe Poverty",2,83.7
"4255",5311,"severely.poor",8.01,0.00964345195047418,"URBAN",2014,"EICV","MUSANZE",1,"Severe Poverty",2,91.99
"4256",5312,"severely.poor",21.61,0.0110004069921109,"RURAL",2014,"EICV","MUSANZE",1,"Severe Poverty",2,78.39
"4257",5313,"health.insurance",78.68,0.00884164956686457,"TOTAL",2014,"EICV","MUSANZE",2,"Have Health Insurance",6,78.68
"4258",5314,"health.insurance",78.58,0.0129517921645533,"MALE",2014,"EICV","MUSANZE",2,"Have Health Insurance",6,78.58
"4259",5315,"health.insurance",78.76,0.0120996030244061,"FEMALE",2014,"EICV","MUSANZE",2,"Have Health Insurance",6,78.76
"4260",5316,"health.insurance",81.8,0.0141873011896825,"URBAN",2014,"EICV","MUSANZE",2,"Have Health Insurance",6,81.8
"4261",5317,"health.insurance",76.78,0.0112863442333955,"RURAL",2014,"EICV","MUSANZE",2,"Have Health Insurance",6,76.78
"4262",5318,"health.insurance",66.96,0.0245671606303426,"SEVERELY-POOR",2014,"EICV","MUSANZE",2,"Have Health Insurance",6,66.96
"4263",5319,"health.insurance",76.5,0.0218660079754886,"POOR",2014,"EICV","MUSANZE",2,"Have Health Insurance",6,76.5
"4264",5320,"health.insurance",82.21,0.0102397739544338,"NON-POOR",2014,"EICV","MUSANZE",2,"Have Health Insurance",6,82.21
"4265",5321,"care.when.ill",50.26,0.0227365366401954,"TOTAL",2014,"EICV","MUSANZE",2,"Receive Care When Ill",7,50.26
"4266",5322,"care.when.ill",52.07,0.0350797918719057,"MALE",2014,"EICV","MUSANZE",2,"Receive Care When Ill",7,52.07
"4267",5323,"care.when.ill",48.95,0.029818348771037,"FEMALE",2014,"EICV","MUSANZE",2,"Receive Care When Ill",7,48.95
"4268",5324,"care.when.ill",57.49,0.0408063313591381,"URBAN",2014,"EICV","MUSANZE",2,"Receive Care When Ill",7,57.49
"4269",5325,"care.when.ill",46.7,0.0271847800207083,"RURAL",2014,"EICV","MUSANZE",2,"Receive Care When Ill",7,46.7
"4270",5326,"care.when.ill",36.97,0.0524226336164714,"SEVERELY-POOR",2014,"EICV","MUSANZE",2,"Receive Care When Ill",7,36.97
"4271",5327,"care.when.ill",37.61,0.050203195932847,"POOR",2014,"EICV","MUSANZE",2,"Receive Care When Ill",7,37.61
"4272",5328,"care.when.ill",57.78,0.028248938557215,"NON-POOR",2014,"EICV","MUSANZE",2,"Receive Care When Ill",7,57.78
"4273",5329,"improved.water",88.5,0.00683092495472743,"TOTAL",2014,"EICV","MUSANZE",2,"Clean Water",8,88.5
"4274",5330,"improved.water",88.22,0.010064551734469,"MALE",2014,"EICV","MUSANZE",2,"Clean Water",8,88.22
"4275",5331,"improved.water",88.75,0.00929971999365227,"FEMALE",2014,"EICV","MUSANZE",2,"Clean Water",8,88.75
"4276",5332,"improved.water",94.92,0.00805058260475294,"URBAN",2014,"EICV","MUSANZE",2,"Clean Water",8,94.92
"4277",5333,"improved.water",84.59,0.00968490150803,"RURAL",2014,"EICV","MUSANZE",2,"Clean Water",8,84.59
"4278",5334,"improved.water",86.36,0.0182544692586086,"SEVERELY-POOR",2014,"EICV","MUSANZE",2,"Clean Water",8,86.36
"4279",5335,"improved.water",86.55,0.0169709669339918,"POOR",2014,"EICV","MUSANZE",2,"Clean Water",8,86.55
"4280",5336,"improved.water",89.57,0.00810592252264075,"NON-POOR",2014,"EICV","MUSANZE",2,"Clean Water",8,89.57
"4281",5337,"improved.sanitation",85.93,0.00754116919669285,"TOTAL",2014,"EICV","MUSANZE",2,"Improved Sanitation",9,85.93
"4282",5338,"improved.sanitation",86.49,0.0108691465197653,"MALE",2014,"EICV","MUSANZE",2,"Improved Sanitation",9,86.49
"4283",5339,"improved.sanitation",85.44,0.0104618413480779,"FEMALE",2014,"EICV","MUSANZE",2,"Improved Sanitation",9,85.44
"4284",5340,"improved.sanitation",89.27,0.0117877188833269,"URBAN",2014,"EICV","MUSANZE",2,"Improved Sanitation",9,89.27
"4285",5341,"improved.sanitation",83.9,0.00976923032588521,"RURAL",2014,"EICV","MUSANZE",2,"Improved Sanitation",9,83.9
"4286",5342,"improved.sanitation",73,0.0234659503227253,"SEVERELY-POOR",2014,"EICV","MUSANZE",2,"Improved Sanitation",9,73
"4287",5343,"improved.sanitation",82.38,0.0192332186716687,"POOR",2014,"EICV","MUSANZE",2,"Improved Sanitation",9,82.38
"4288",5344,"improved.sanitation",90.14,0.00809039075598855,"NON-POOR",2014,"EICV","MUSANZE",2,"Improved Sanitation",9,90.14
"4289",5345,"electric.lighting",27.27,0.00949894243703489,"TOTAL",2014,"EICV","MUSANZE",2,"Electricity",10,27.27
"4290",5346,"electric.lighting",26.97,0.0138936626909145,"MALE",2014,"EICV","MUSANZE",2,"Electricity",10,26.97
"4291",5347,"electric.lighting",27.54,0.0130164123653019,"FEMALE",2014,"EICV","MUSANZE",2,"Electricity",10,27.54
"4292",5348,"electric.lighting",52.27,0.0179144414717894,"URBAN",2014,"EICV","MUSANZE",2,"Electricity",10,52.27
"4293",5349,"electric.lighting",12.03,0.0087618517905741,"RURAL",2014,"EICV","MUSANZE",2,"Electricity",10,12.03
"4294",5350,"electric.lighting",4.42,0.0104799951679259,"SEVERELY-POOR",2014,"EICV","MUSANZE",2,"Electricity",10,4.42
"4295",5351,"electric.lighting",9,0.0145326920546809,"POOR",2014,"EICV","MUSANZE",2,"Electricity",10,9
"4296",5352,"electric.lighting",37.99,0.0128068185459894,"NON-POOR",2014,"EICV","MUSANZE",2,"Electricity",10,37.99
"4297",5353,"primary.attendance",95.04,0.0111768041694909,"TOTAL",2014,"EICV","MUSANZE",2,"Primary Education",12,95.04
"4298",5354,"primary.attendance",93.12,0.0192043994590259,"MALE",2014,"EICV","MUSANZE",2,"Primary Education",12,93.12
"4299",5355,"primary.attendance",96.72,0.0123497634891486,"FEMALE",2014,"EICV","MUSANZE",2,"Primary Education",12,96.72
"4300",5356,"primary.attendance",93.78,0.0213700127048579,"URBAN",2014,"EICV","MUSANZE",2,"Primary Education",12,93.78
"4301",5357,"primary.attendance",95.72,0.0127435733315465,"RURAL",2014,"EICV","MUSANZE",2,"Primary Education",12,95.72
"4302",5358,"primary.attendance",88.29,0.0366075338500889,"SEVERELY-POOR",2014,"EICV","MUSANZE",2,"Primary Education",12,88.29
"4303",5359,"primary.attendance",98.97,0.0102391922264946,"POOR",2014,"EICV","MUSANZE",2,"Primary Education",12,98.97
"4304",5360,"primary.attendance",96.07,0.0129555274867205,"NON-POOR",2014,"EICV","MUSANZE",2,"Primary Education",12,96.07
"4305",5361,"secondary.attendance",31.87,0.026045754436093,"TOTAL",2014,"EICV","MUSANZE",2,"Secondary Education",13,31.87
"4306",5362,"secondary.attendance",30.4,0.0378687966815785,"MALE",2014,"EICV","MUSANZE",2,"Secondary Education",13,30.4
"4307",5363,"secondary.attendance",33.17,0.0358655931971517,"FEMALE",2014,"EICV","MUSANZE",2,"Secondary Education",13,33.17
"4308",5364,"secondary.attendance",43.88,0.0431575429053173,"URBAN",2014,"EICV","MUSANZE",2,"Secondary Education",13,43.88
"4309",5365,"secondary.attendance",22.73,0.0302572295081435,"RURAL",2014,"EICV","MUSANZE",2,"Secondary Education",13,22.73
"4310",5366,"secondary.attendance",10.12,0.0398107524645596,"SEVERELY-POOR",2014,"EICV","MUSANZE",2,"Secondary Education",13,10.12
"4311",5367,"secondary.attendance",33.68,0.0635956404984326,"POOR",2014,"EICV","MUSANZE",2,"Secondary Education",13,33.68
"4312",5368,"secondary.attendance",36.98,0.0333921073812971,"NON-POOR",2014,"EICV","MUSANZE",2,"Secondary Education",13,36.98
"4313",5369,"literacy",75.78,0.0120384826313934,"TOTAL",2014,"EICV","MUSANZE",2,"Literacy",14,75.78
"4314",5370,"literacy",81.55,0.0160495246432839,"MALE",2014,"EICV","MUSANZE",2,"Literacy",14,81.55
"4315",5371,"literacy",70.77,0.0174287739649197,"FEMALE",2014,"EICV","MUSANZE",2,"Literacy",14,70.77
"4316",5372,"literacy",78.79,0.0188687010395636,"URBAN",2014,"EICV","MUSANZE",2,"Literacy",14,78.79
"4317",5373,"literacy",73.76,0.0156092802229412,"RURAL",2014,"EICV","MUSANZE",2,"Literacy",14,73.76
"4318",5374,"literacy",70.19,0.0347758514579525,"SEVERELY-POOR",2014,"EICV","MUSANZE",2,"Literacy",14,70.19
"4319",5375,"literacy",70.59,0.0316001595035708,"POOR",2014,"EICV","MUSANZE",2,"Literacy",14,70.59
"4320",5376,"literacy",78.05,0.013920586821277,"NON-POOR",2014,"EICV","MUSANZE",2,"Literacy",14,78.05
"4321",5377,"poor",46.62,0.0104629095873703,"TOTAL",2014,"EICV","NGOMA",1,"Poverty",1,53.38
